ID,Key,Gemiddelde WOZ,Meest voorkomende postcode
11237,BU19302501,315,      3218
11238,BU19302502,301,      3218
11239,BU19302503,277,      3218
11240,BU19302504,526,      3218
11241,WK193027  ,304,         .
11242,BU19302701,397,      3211
11243,BU19302702,260,      3211
11244,BU19302703,492,      3211
11245,WK193029  ,371,         .
11246,BU19302901,322,      3216
11247,BU19302902,528,      3216
11248,WK193031  ,349,         .
11249,BU19303101,329,      3214
11250,BU19303102,303,      3214
11251,BU19303103,443,      3214
11252,BU19303104,486,      3214
11253,BU19303105,501,      3214
11254,WK193033  ,338,         .
11255,BU19303301,298,      3212
11256,BU19303302,382,      3212
11257,WK193050  ,411,         .
11258,BU19305001,413,      3209
11259,BU19305002,296,      3205
11260,BU19305003,,      3209
11261,GM1970    ,271,         .
11262,WK197000  ,276,         .
11263,BU19700000,227,      9101
11264,BU19700001,274,      9101
11265,BU19700002,256,      9101
11266,BU19700003,215,      9101
11267,BU19700004,305,      9101
11268,BU19700005,231,      9101
11269,BU19700006,389,      9101
11270,BU19700007,458,      9101
11271,BU19700008,309,      9102
11272,BU19700009,277,      9103
11273,BU19700010,434,      9103
11274,BU19700011,556,      9101
11275,WK197001  ,265,         .
11276,BU19700100,220,      9123
11277,BU19700101,,      9124
11278,BU19700102,261,      9138
11279,BU19700103,403,      9122
11280,BU19700104,403,      9121
11281,BU19700105,279,      9125
11282,BU19700107,,      9123
11283,BU19700108,,      9138
11284,BU19700109,372,      9125
11285,WK197002  ,266,         .
11286,BU19700200,230,      9131
11287,BU19700201,245,      9132
11288,BU19700202,256,      9132
11289,BU19700208,361,      9131
11290,BU19700209,421,      9132
11291,WK197003  ,260,         .
11292,BU19700300,231,      9133
11293,BU19700301,222,      9134
11294,BU19700302,235,      9135
11295,BU19700303,272,      9133
11296,BU19700307,385,      9133
11297,BU19700308,365,      9134
11298,BU19700309,397,      9135
11299,WK197004  ,261,         .
11300,BU19700400,247,      9137
11301,BU19700401,242,      9136
11302,BU19700408,362,      9137
11303,BU19700409,,      9136
11304,WK197005  ,224,         .
11305,BU19700500,203,      9145
11306,BU19700501,199,      9141
11307,BU19700502,211,      9143
11308,BU19700503,222,      9142
11309,BU19700506,338,      9145
11310,BU19700507,,      9141
11311,BU19700508,412,      9143
11312,BU19700509,,      9142
11313,WK197006  ,248,         .
11314,BU19700600,206,      9151
11315,BU19700601,329,      9152
11316,BU19700602,259,      9153
11317,BU19700603,387,      9154
11318,BU19700604,400,      9156
11319,BU19700605,302,      9155
11320,BU19700608,384,      9151
11321,BU19700609,,      9153
11322,WK197007  ,298,         .
11323,BU19700700,224,      9147
11324,BU19700701,268,      9144
11325,BU19700702,431,      9146
11326,BU19700703,414,      9148
11327,BU19700708,339,      9147
11328,BU19700709,384,      9144
11329,WK197008  ,244,         .
11330,BU19700800,205,      9172
11331,BU19700801,237,      9073
11332,BU19700802,237,      9171
11333,BU19700803,335,      9173
11334,BU19700807,393,      9172
11335,BU19700808,348,      9073
11336,BU19700809,380,      9171
11337,WK197009  ,251,         .
11338,BU19700900,234,      9074
11339,BU19700909,364,      9074
11340,WK197010  ,333,         .
11341,BU19701000,306,      9112
11342,BU19701001,262,      9178
11343,BU19701002,416,      9177
11344,BU19701003,360,      9174
11345,BU19701004,393,      9175
11346,BU19701005,369,      9176
11347,BU19701006,,      9107
11348,BU19701008,418,      9111
11349,BU19701009,413,      9178
11350,WK197011  ,271,         .
11351,BU19701100,264,      9291
11352,BU19701109,431,      9291
11353,WK197012  ,266,         .
11354,BU19701200,239,      9851
11355,BU19701201,225,      9293
11356,BU19701202,253,      9852
11357,BU19701203,203,      9853
11358,BU19701204,438,      9292
11359,BU19701206,414,      9851
11360,BU19701207,402,      9293
11361,BU19701208,357,      9852
11362,BU19701209,407,      9853
11363,WK197013  ,348,         .
11364,BU19701300,326,      9294
11365,BU19701301,402,      9296
11366,BU19701302,312,      9295
11367,BU19701308,399,      9294
11368,BU19701309,413,      9295
11369,WK197014  ,288,         .
11370,BU19701400,277,      9298
11371,BU19701401,294,      9299
11372,BU19701402,319,      9297
11373,BU19701409,444,      9298
11374,GM1695    ,302,         .
11375,WK169500  ,311,         .
11376,BU16950000,251,      4484
11377,BU16950001,483,      4484
11378,BU16950009,491,      4484
11379,WK169501  ,221,         .
11380,BU16950100,209,      4486
11381,BU16950109,,      4486
11382,WK169502  ,287,         .
11383,BU16950200,238,      4485
11384,BU16950209,512,      4485
11385,WK169503  ,381,         .
11386,BU16950300,280,      4493
11387,BU16950301,568,      4493
11388,BU16950309,497,      4493
11389,WK169504  ,243,         .
11390,BU16950400,230,      4491
11391,BU16950409,410,      4491
11392,WK169505  ,237,         .
11393,BU16950500,226,      4494
11394,BU16950509,,      4494
11395,GM1699    ,354,         .
11396,WK169900  ,327,         .
11397,BU16990000,303,      9301
11398,BU16990010,333,      9301
11399,BU16990020,341,      9301
11400,BU16990030,346,      9311
11401,BU16990040,367,      9312
11402,BU16990050,450,      9313
11403,BU16990060,533,      9314
11404,BU16990070,425,      9315
11405,BU16990080,,      9315
11406,BU16990090,537,      9304
11407,WK169901  ,466,         .
11408,BU16990100,398,      9305
11409,BU16990110,442,      9307
11410,BU16990120,558,      9749
11411,BU16990130,420,      9307
11412,BU16990140,573,      9312
11413,WK169903  ,344,         .
11414,BU16990300,341,      9331
11415,BU16990310,351,      9342
11416,BU16990320,520,      9333
11417,BU16990330,357,      9334
11418,BU16990340,556,      9335
11419,BU16990350,508,      9337
11420,BU16990360,294,      9341
11421,BU16990370,496,      9336
11422,BU16990380,497,      9343
11423,BU16990390,285,      9331
11424,WK169904  ,445,         .
11425,BU16990400,436,      9342
11426,BU16990410,,      9333
11427,BU16990420,,      9334
11428,BU16990430,580,      9335
11429,BU16990440,,      9337
11430,BU16990450,369,      9341
11431,WK169906  ,417,         .
11432,BU16990600,394,      9321
11433,BU16990610,340,      9321
11434,BU16990620,506,      9321
11435,BU16990630,602,      9321
11436,GM0171    ,310,         .
11437,WK017101  ,290,         .
11438,BU01710101,213,      8301
11439,BU01710102,257,      8302
11440,BU01710103,522,      8302
11441,BU01710104,226,      8302
11442,BU01710105,215,      8303
11443,BU01710106,234,      8303
11444,BU01710107,237,      8303
11445,BU01710108,238,      8303
11446,BU01710109,278,      8303
11447,BU01710110,257,      8304
11448,BU01710111,372,      8302
11449,BU01710112,456,      8302
11450,BU01710113,443,      8302
11451,BU01710114,436,      8302
11452,BU01710115,,      8305
11453,BU01710116,302,      8304
11454,BU01710117,,      8304
11455,BU01710118,506,      8305
11456,WK017102  ,370,         .
11457,BU01710219,275,      8314
11458,BU01710220,,      8314
11459,BU01710221,483,      8314
11460,WK017103  ,252,         .
11461,BU01710322,259,      8315
11462,BU01710323,248,      8315
11463,WK017104  ,323,         .
11464,BU01710424,270,      8316
11465,BU01710425,379,      8316
11466,BU01710426,486,      8316
11467,WK017105  ,358,         .
11468,BU01710527,265,      8317
11469,BU01710528,,      8317
11470,BU01710529,,      8317
11471,BU01710530,493,      8317
11472,WK017106  ,332,         .
11473,BU01710631,277,      8307
11474,BU01710632,389,      8307
11475,BU01710633,455,      8307
11476,WK017107  ,331,         .
11477,BU01710734,230,      8308
11478,BU01710735,,      8308
11479,BU01710736,487,      8308
11480,WK017108  ,372,         .
11481,BU01710837,324,      8309
11482,BU01710838,,      8309
11483,BU01710839,547,      8309
11484,WK017109  ,363,         .
11485,BU01710941,279,      8311
11486,BU01710942,,      8311
11487,BU01710943,533,      8311
11488,WK017110  ,359,         .
11489,BU01711045,271,      8312
11490,BU01711046,,      8312
11491,BU01711047,547,      8312
11492,WK017111  ,374,         .
11493,BU01711149,285,      8313
11494,BU01711150,,      8313
11495,BU01711151,500,      8313
11496,WK017112  ,,         .
11497,BU01711252,,      8319
11498,GM0575    ,488,         .
11499,WK057500  ,619,         .
11500,BU05750000,1457,      2202
11501,BU05750001,680,      2202
11502,BU05750002,352,      2202
11503,BU05750003,944,      2202
11504,BU05750004,430,      2202
11505,BU05750005,398,      2202
11506,BU05750006,392,      2202
11507,BU05750007,556,      2202
11508,WK057501  ,458,         .
11509,BU05750100,641,      2201
11510,BU05750101,418,      2201
11511,BU05750102,476,      2203
11512,BU05750103,438,      2203
11513,BU05750104,432,      2201
11514,BU05750105,402,      2201
11515,BU05750106,393,      2201
11516,BU05750107,503,      2201
11517,BU05750108,344,      2201
11518,BU05750109,427,      2201
11519,BU05750110,443,      2203
11520,BU05750111,381,      2203
11521,BU05750112,839,      2203
11522,BU05750113,606,      2201
11523,WK057502  ,644,         .
11524,BU05750200,130,      2201
11525,BU05750201,,      2201
11526,BU05750202,,      2201
11527,BU05750203,736,      2201
11528,BU05750204,622,      2204
11529,BU05750205,1030,      2204
11530,WK057503  ,405,         .
11531,BU05750300,370,      2211
11532,BU05750301,407,      2211
11533,BU05750302,547,      2211
11534,BU05750303,417,      2211
11535,BU05750304,333,      2211
11536,BU05750305,434,      2211
11537,BU05750306,396,      2211
11538,BU05750307,391,      2211
11539,BU05750308,479,      2211
11540,BU05750309,442,      2211
11541,BU05750310,551,      2211
11542,WK057504  ,684,         .
11543,BU05750400,,      2211
11544,BU05750401,618,      2211
11545,BU05750402,1011,      2212
11546,WK057505  ,433,         .
11547,BU05750500,412,      2191
11548,BU05750501,542,      2191
11549,GM0820    ,471,         .
11550,WK082000  ,463,         .
11551,BU08200000,465,      5671
11552,BU08200001,421,      5672
11553,BU08200002,483,      5673
11554,BU08200003,547,      5674
11555,BU08200008,544,      5674
11556,BU08200009,715,      5674
11557,WK082001  ,525,         .
11558,BU08200100,511,      5674
11559,BU08200109,624,      5674
11560,WK082002  ,556,         .
11561,BU08200200,529,      5674
11562,BU08200209,716,      5674
11563,GM0302    ,396,         .
11564,WK030200  ,382,         .
11565,BU03020000,365,      8072
11566,BU03020001,347,      8071
11567,BU03020002,492,      8072
11568,BU03020003,416,      8077
11569,BU03020005,522,      8077
11570,BU03020006,504,      8071
11571,BU03020007,534,      8077
11572,BU03020008,569,      8072
11573,BU03020009,700,      8077
11574,WK030201  ,465,         .
11575,BU03020100,406,      8075
11576,BU03020101,538,      8076
11577,BU03020107,623,      8076
11578,BU03020108,526,      8075
11579,BU03020109,561,      8075
11580,GM0579    ,563,         .
11581,WK057901  ,807,         .
11582,BU05790101,,      2342
11583,BU05790102,798,      2341
11584,WK057902  ,437,         .
11585,BU05790201,560,      2341
11586,BU05790202,554,      2343
11587,BU05790203,360,      2343
11588,BU05790204,510,      2343
11589,BU05790205,371,      2341
11590,WK057903  ,659,         .
11591,BU05790301,1248,      2343
11592,BU05790302,558,      2341
11593,WK057904  ,491,         .
11594,BU05790401,673,      2343
11595,BU05790402,457,      2343
11596,BU05790403,486,      2343
11597,BU05790404,546,      2343
11598,WK057905  ,633,         .
11599,BU05790501,704,      2342
11600,BU05790502,374,      2341
11601,GM0823    ,465,         .
11602,WK082300  ,461,         .
11603,BU08230000,406,      5688
11604,BU08230001,686,      5688
11605,BU08230002,439,      5688
11606,BU08230003,597,      5688
11607,BU08230004,,      5688
11608,BU08230005,644,      5688
11609,BU08230008,548,      5688
11610,BU08230009,647,      5688
11611,WK082301  ,477,         .
11612,BU08230100,457,      5688
11613,BU08230109,486,      5688
11614,WK082302  ,467,         .
11615,BU08230200,430,      5091
11616,BU08230208,569,      5091
11617,BU08230209,605,      5091
11618,WK082303  ,474,         .
11619,BU08230300,427,      5091
11620,BU08230309,581,      5091
11621,GM0824    ,478,         .
11622,WK082401  ,722,         .
11623,BU08240101,722,      5066
11624,WK082402  ,379,         .
11625,BU08240201,376,      5061
11626,BU08240202,386,      5061
11627,WK082403  ,696,         .
11628,BU08240301,696,      5059
11629,WK082404  ,670,         .
11630,BU08240401,657,      5062
11631,BU08240402,718,      5062
11632,WK082405  ,691,         .
11633,BU08240501,691,      5066
11634,WK082406  ,645,         .
11635,BU08240601,645,      5061
11636,WK082407  ,451,         .
11637,BU08240701,451,      5066
11638,WK082408  ,355,         .
11639,BU08240801,409,      5061
11640,BU08240802,307,      5061
11641,BU08240803,344,      5061
11642,WK082409  ,708,         .
11643,BU08240901,1446,      5062
11644,BU08240902,667,      5062
11645,BU08240903,544,      5062
11646,BU08240904,647,      5062
11647,WK082410  ,,         .
11648,BU08241001,,      5061
11649,WK082411  ,471,         .
11650,BU08241102,567,      5062
11651,BU08241103,1182,      5062
11652,BU08241104,349,      5061
11653,WK082412  ,677,         .
11654,BU08241201,677,      5061
11655,WK082413  ,406,         .
11656,BU08241301,366,      5061
11657,BU08241302,433,      5061
11658,WK082414  ,729,         .
11659,BU08241402,729,      5066
11660,WK082415  ,680,         .
11661,BU08241501,680,      5066
11662,WK082416  ,,         .
11663,BU08241601,,      5063
11664,WK082417  ,,         .
11665,BU08241701,,      5061
11666,WK082418  ,483,         .
11667,BU08241801,483,      5061
11668,WK082419  ,,         .
11669,BU08241901,,      5062
11670,WK082420  ,479,         .
11671,BU08242001,591,      5076
11672,BU08242002,440,      5076
11673,BU08242003,,      5076
11674,BU08242004,663,      5076
11675,BU08242005,,      5076
11676,GM1895    ,254,         .
11677,WK189500  ,242,         .
11678,BU18950000,234,      9671
11679,BU18950001,206,      9675
11680,BU18950002,252,      9675
11681,BU18950003,206,      9673
11682,BU18950004,,      9673
11683,BU18950005,378,      9675
11684,BU18950006,206,      9674
11685,BU18950007,378,      9674
11686,BU18950008,283,      9672
11687,BU18950009,440,      9685
11688,WK189501  ,282,         .
11689,BU18950100,236,      9684
11690,BU18950101,267,      9684
11691,BU18950102,167,      9684
11692,BU18950103,192,      9684
11693,BU18950104,440,      9684
11694,WK189502  ,208,         .
11695,BU18950200,181,      9688
11696,BU18950209,267,      9688
11697,WK189503  ,231,         .
11698,BU18950300,254,      9686
11699,BU18950301,170,      9686
11700,BU18950302,,      9686
11701,BU18950309,385,      9686
11702,WK189504  ,229,         .
11703,BU18950400,229,      9687
11704,WK189505  ,171,         .
11705,BU18950500,225,      9693
11706,BU18950501,175,      9693
11707,BU18950502,148,      9693
11708,WK189506  ,266,         .
11709,BU18950600,261,      9679
11710,BU18950601,254,      9679
11711,BU18950602,260,      9677
11712,BU18950603,364,      9679
11713,BU18950604,288,      9679
11714,BU18950605,261,      9677
11715,WK189507  ,306,         .
11716,BU18950700,294,      9678
11717,BU18950708,387,      9678
11718,BU18950709,,      9678
11719,WK189508  ,277,         .
